Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2XxpxQ1PeQhPMVikjKnmJy,"Before You Leave Me","You'll Be Alright, Kid (Chapter 1)","Alex Warren",2024-09-27,176178,60,false,1135229191,2026-02-17T10:17:58Z,"","Atlantic Records",0.702,0.84,4,-5.382,1,0.0657,0.151,0,0.081,0.639,120.035,4
spotify:track:5AkKovjix5SPXurPaV1p69,"Queen Of My Castle","Queen Of My Castle","Kris Kross Amsterdam;INNA",2024-04-26,156290,20,false,1135229191,2026-02-17T10:17:58Z,"hollands,europop","Cloud 9 Digital",0.581,0.76,7,-4.51,0,0.0551,0.0423,0,0.453,0.225,128.111,4
spotify:track:6WatFBLVB0x077xWeoVc2k,"Si Antes Te Hubiera Conocido","Si Antes Te Hubiera Conocido","KAROL G",2024-06-21,195824,83,false,1135229191,2026-02-17T10:17:58Z,"reggaeton,latin,urbano latino","Bichota/Interscope Records",0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4
spotify:track:1YsU8rW2u8z4F0pwOBQ4Ea,"feelslikeimfallinginlove - Single Version","feelslikeimfallinginlove","Coldplay",2024-06-21,237803,69,false,1135229191,2026-02-17T10:17:58Z,"","Parlophone UK",0.629,0.515,0,-7.503,1,0.0272,0.0448,0.00751,0.117,0.339,121.154,4
spotify:track:5nPbKG04fhLkIAjcPFaZq7,"I Adore You (feat. Daecolm)","I Adore You (feat. Daecolm)","HUGEL;Topic;Arash;Daecolm",2024-07-19,214000,84,false,1135229191,2026-02-17T10:17:58Z,"latin house,afrohouse,techengue","Intercord",0.704,0.787,11,-6.751,0,0.0462,0.00926,0.00538,0.159,0.31,119.996,4
spotify:track:02nm2yGw7BygWmRcbFhAlC,"Gaan We Weg?","Gaan We Weg?","Roxy Dekker;Ronnie Flex",2024-07-12,141775,2,false,1135229191,2026-02-17T10:17:58Z,"nederpop,hollands","Warner Music Benelux",0.483,0.776,0,-4.584,0,0.0665,0.15,0,0.0709,0.519,128.036,4
spotify:track:18W9I2wA2gvfzpo4Oqc04O,"Larger Than Life","Larger Than Life","Armin van Buuren;Chef'Special",2024-05-31,175546,45,false,1135229191,2026-02-17T10:17:58Z,"trance,progressive trance,progressive house,electronica,edm,folk-pop","Armada Music",0.641,0.943,0,-3.579,1,0.0554,0.00617,0,0.355,0.498,133.997,4
spotify:track:0rdGHLnsyAdnLcO4rz5sMK,"Good To Be","Good To Be","Mark Ambor",2023-10-17,147166,56,false,1135229191,2026-02-17T10:17:58Z,"","Hundred Days Records, LLC",0.656,0.731,4,-5.861,1,0.0278,0.575,0.00111,0.397,0.376,94.009,4
spotify:track:06QEX2cpzBydoHDRh72BIL,"Nothing To Lose","Where Did All The Cool Kids Go?","Douwe Bob",2024-02-14,184396,42,false,1135229191,2026-02-17T10:17:58Z,"nederpop","V2 Records Benelux",0.546,0.836,7,-5.877,1,0.0371,0.117,0,0.215,0.678,135.018,4
spotify:track:2HYFX63wP3otVIvopRS99Z,"Houdini","Houdini","Eminem",2024-05-31,227239,75,true,1135229191,2026-02-17T10:17:58Z,"rap,hiphop","Shady/Aftermath/Interscope Records",0.936,0.887,9,-2.76,0,0.0683,0.0292,0.00000188,0.0582,0.889,127.003,4
spotify:track:7flLhzZtbPYAKRSbBrn69x,"Waterdicht","Waterdicht","Hannah Mae",2023-10-20,171932,51,false,1135229191,2026-02-17T10:17:58Z,"nederpop,hollands","Universal Music, a division of Universal International Music BV",0.708,0.336,0,-10.607,1,0.046,0.781,0,0.142,0.502,119.026,4
spotify:track:4xTjO1NgHBEbINFUQ9Kgao,"Zoet, Zout, Zuur","Zoet, Zout, Zuur","Robert van Hemert",2023-05-19,180778,61,false,1135229191,2026-02-17T10:17:58Z,"hollands","Cornelis Music",0.577,0.882,9,-4.056,1,0.0505,0.0172,0,0.0697,0.637,136.168,4
spotify:track:48lxT5qJF0yYyf2z4wB4xW,"Pedro","Pedro","Jaxomy;Agatino Romero;Raffaella Carrà",2024-03-29,144562,74,false,1135229191,2026-02-17T10:17:58Z,"","Columbia/B1 Recordings/Ultra Records",0.788,0.936,9,-6.294,1,0.301,0.0229,0.0000013,0.311,0.844,151.019,4
spotify:track:3k9LdosLHcyy4kE5J6pV2p,"Stukje Van Mij","Stukje Van Mij","MEAU",2024-02-01,205520,52,false,1135229191,2026-02-17T10:17:58Z,"nederpop,hollands","Excited About Music",0.788,0.245,1,-10.669,0,0.0359,0.718,0,0.294,0.437,120.045,4
spotify:track:7oDSG2Q9RBU0QjgtfYQOdD,"Cry Baby","Cry Baby","Clean Bandit;Anne-Marie;David Guetta",2024-08-09,157086,59,false,1135229191,2026-02-17T10:17:58Z,"edm","B1 Recordings/Ministry of Sound Recordings",0.664,0.762,1,-4.286,1,0.104,0.333,0.00000126,0.177,0.576,118.979,4
spotify:track:2cZePrelIrMYPgwoWsuKIJ,"My Blood","My Blood","DI-RECT",2024-02-02,221822,13,false,1135229191,2026-02-17T10:17:58Z,"nederpop","8ball Music",0.303,0.714,11,-6.646,1,0.0545,0.0288,0,0.113,0.215,157.321,4
spotify:track:0LMwmV37RCmBO2so0szAFs,"Whatever","Whatever","Kygo;Ava Max",2024-01-19,178273,74,false,1135229191,2026-02-17T10:17:58Z,"tropical house","Kygo/RCA Records",0.58,0.777,3,-5.69,1,0.0655,0.104,0,0.342,0.589,108.005,4
spotify:track:4skvJoTBLEYUfS3Z1xvGjs,"PRETTY GIRLS","PRETTY GIRLS","Frenna",2024-03-14,145571,54,false,1135229191,2026-02-17T10:17:58Z,"","777 Records BV / Top Notch Music BV",0.652,0.606,1,-5.049,1,0.089,0.0344,0,0.125,0.759,187.82,4
spotify:track:2K7HqkHEUfz7c4BzEO33Qd,"Alleen Met Jou","Alleen Met Jou","Yves Berendse;Emma Heesters",2024-09-27,193694,28,false,1135229191,2026-02-17T10:17:58Z,"hollands,nederpop","Dino Music",0.694,0.81,5,-5.338,0,0.0295,0.0353,0,0.367,0.805,124.026,4
spotify:track:42bzmBc47mF1HTOi8baDb5,"Speed Of Light","Speed Of Light","Chef'Special",2023-12-08,187832,14,false,1135229191,2026-02-17T10:17:58Z,"folk-pop","Kaiser Records under exclusive license to 8ball Music",0.623,0.606,2,-8.037,1,0.0413,0.322,0.00000157,0.136,0.502,125.777,4
spotify:track:5OFVzqSeFxGpvDGyHvVeLj,"It's Not Right But It's Okay","It's Not Right But It's Okay","Mr. Belt & Wezol",2024-02-23,152304,77,false,1135229191,2026-02-17T10:17:58Z,"future house,house","Sony Music Entertainment",0.755,0.86,5,-4.811,0,0.0523,0.0144,0.00000747,0.344,0.618,128.004,4
spotify:track:73SGUxXPloaU5CfeKkJf5D,"Smile (feat. Carolina Liar)","Smile (feat. Carolina Liar)","Martin Garrix;Carolina Liar",2024-07-19,192963,57,false,1135229191,2026-02-17T10:17:58Z,"edm,progressive house,electronica","Epic Amsterdam",0.57,0.595,9,-7.086,1,0.0304,0.465,0.00000559,0.0556,0.337,125.038,4
spotify:track:09CnYHiZ5jGT1wr1TXJ9Zt,"Thank You (Not So Bad)","Thank You (Not So Bad)","Dimitri Vegas & Like Mike;Tiësto;Dido;W&W;Dimitri Vegas;Like Mike",2023-12-01,140000,83,false,1135229191,2026-02-17T10:17:58Z,"big room,electronica,edm,trance,house","Ministry of Sound Recordings",0.673,0.95,11,-5.149,1,0.0488,0.0229,0.0823,0.398,0.563,150.019,4
spotify:track:5dDTrE9ePpX0nGY1naajL0,"Contigo","Contigo","Emma Heesters;Rolf Sanchez",2024-06-14,174937,20,false,1135229191,2026-02-17T10:17:58Z,"hollands,nederpop","8ball Music",0.675,0.779,1,-4.3,1,0.064,0.464,0,0.083,0.702,91.853,4
spotify:track:5q0EXnBYyeCdXD72FzJxH0,"Illusion","Radical Optimism","Dua Lipa",2024-05-03,188143,75,false,1135229191,2026-02-17T10:17:58Z,"pop","Warner Records",0.679,0.772,8,-4.721,0,0.0472,0.0277,0.00000259,0.106,0.709,126.964,4
spotify:track:3MBJxg2sT7CAdqYcdU8C5K,"I Like It (with Nate Smith)","I Like It (with Nate Smith)","Alesso;Nate Smith",2024-07-12,152349,70,false,1135229191,2026-02-17T10:17:58Z,"edm,country","10:22PM/Body Hi",0.658,0.817,11,-3.652,0,0.0373,0.000266,0.000101,0.259,0.629,129.075,4
spotify:track:2wWX4sZGZNc7lA594ZOhP7,"Trust Me Mate","Trust Me Mate","Dean Lewis",2023-09-28,178408,55,true,1135229191,2026-02-17T10:17:58Z,"","Universal Music Australia Pty. Ltd.",0.529,0.591,0,-4.223,1,0.034,0.599,0,0.109,0.27,97.742,4
spotify:track:5u2EjRHBYRLFvfMXpBAewy,"Mi Amor (with JVKE & Anitta)","Mi Amor (with JVKE & Anitta)","Sam Feldt;JVKE;Anitta",2024-06-14,139428,51,false,1135229191,2026-02-17T10:17:58Z,"tropical house,braziliaanse pop,funkpop,braziliaanse funk,funk carioca","Sony Music Entertainment",0.694,0.909,0,-4.426,1,0.039,0.257,0.0000034,0.191,0.875,105.026,4
spotify:track:0JjecOzaIzBTfIY35QGmgw,"Wait For You","Wait For You","Myles Smith",2024-08-23,201533,73,false,1135229191,2026-02-17T10:17:58Z,"","RCA Records Label",0.642,0.713,6,-5.281,1,0.0451,0.161,0,0.137,0.302,123.943,4
spotify:track:7K1BLb6MpvKuGEPpHw35mO,"Never Going Home Tonight (feat. Madison Love)","Never Going Home Tonight (feat. Madison Love)","David Guetta;Alesso;Madison Love",2024-09-06,164285,69,false,1135229191,2026-02-17T10:17:58Z,"edm","Parlophone UK",0.513,0.813,5,-2.744,1,0.0335,0.28,0,0.258,0.355,125.91,4
spotify:track:7gaA3wERFkFkgivjwbSvkG,"yes, and?","yes, and?","Ariana Grande",2024-01-12,214994,72,true,1135229191,2026-02-17T10:17:58Z,"pop","Republic Records",0.787,0.775,1,-6.614,1,0.0548,0.19,0.0000654,0.113,0.787,118.998,4
spotify:track:7z7kvUQGwlC6iOl7vMuAr9,"Dancing In The Flames","Dancing In The Flames","The Weeknd",2024-09-13,220036,74,false,1135229191,2026-02-17T10:17:58Z,"","XO / Republic Records",0.552,0.73,1,-6.203,1,0.0381,0.0011,0,0.0837,0.162,116.875,4
spotify:track:6HfzAzEWhwo19n2jrJnM7k,"Huisfeestje","Huisfeestje","Bankzitters;Roxy Dekker",2024-06-07,149732,62,false,1135229191,2026-02-17T10:17:58Z,"nederpop,hollands","Warner Music Benelux",0.849,0.909,0,-4.664,1,0.0649,0.0289,0.0000548,0.19,0.823,126.006,4
spotify:track:51eSHglvG1RJXtL3qI5trr,"Slow It Down","Fireworks & Rollerblades","Benson Boone",2024-04-05,161831,82,false,1135229191,2026-02-17T10:17:58Z,"","Night Street Records, Inc./Warner Records Inc.",0.432,0.583,8,-4.682,1,0.0687,0.174,0,0.0933,0.544,181.489,4
spotify:track:0kQW438RAa27ixstP4bIhD,"Voor Je ‘t Weet","Voor Je ‘t Weet","Tino Martin;Anouk",2024-04-19,197204,54,false,1135229191,2026-02-17T10:17:58Z,"hollands,nederpop","Universal Music, a division of Universal International Music BV",0.692,0.528,0,-7.079,1,0.0313,0.146,0,0.133,0.212,120.951,4
spotify:track:4FF0Te5R85sLW8MNvehHKK,"That’s So True","The Secret of Us (Deluxe)","Gracie Abrams",2024-10-16,166300,65,false,1135229191,2026-02-17T10:17:58Z,"","Gracie Abrams, under exclusive license to Interscope Records",0.554,0.822,1,-4.095,1,0.0404,0.249,0,0.207,0.377,108.518,4
spotify:track:5N3hjp1WNayUPZrA8kJmJP,"Please Please Please","Please Please Please","Sabrina Carpenter",2024-06-06,186365,79,true,1135229191,2026-02-17T10:17:58Z,"pop","Island Records",0.669,0.586,9,-6.073,1,0.054,0.274,0,0.104,0.579,107.071,4
spotify:track:7DGeMF5q4UHXYyElvAiO2j,"Dat Is Het Leven","Dat Is Het Leven","LUNA",2024-09-05,179100,55,false,1135229191,2026-02-17T10:17:58Z,"nederpop","LASER [BNL]",0.421,0.283,9,-12.011,1,0.054,0.629,0,0.357,0.112,100.119,4
spotify:track:5vNRhkKd0yEAg8suGBpjeY,"APT.","APT.","ROSÉ;Bruno Mars",2024-10-18,169917,88,false,1135229191,2026-02-17T10:17:58Z,"k-pop","Atlantic Records",0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4
spotify:track:51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry","The Secret of Us","Gracie Abrams",2024-06-21,157146,87,true,1135229191,2026-02-17T10:17:58Z,"","Gracie Abrams, under exclusive license to Interscope Records",0.53,0.406,10,-7.507,1,0.033,0.656,0,0.133,0.338,115.94,3
spotify:track:5650jkmPhrqy7sdXQ9O9mL,"Het midden","Het midden","Pommelien Thijs;MEAU",2024-10-10,161160,53,false,1135229191,2026-02-17T10:17:58Z,"nederpop,hollands","Sony Music Entertainment",0.793,0.661,8,-6.731,1,0.11,0.109,0,0.0631,0.846,143.965,4
spotify:track:6q9hfDHefnOlZNmEanRn1F,"All Out Of Fight","TRUSTFALL (Tour Deluxe Edition)","P!nk",2023-12-01,212304,39,false,1135229191,2026-02-17T10:17:58Z,"","RCA Records Label",0.42,0.359,5,-6.932,1,0.0456,0.617,0,0.101,0.279,143.277,4
spotify:track:24Kh86Io6xp1jLwCRjjK4m,"Blindelings","Blindelings","Antoon",2024-01-18,160645,51,false,1135229191,2026-02-17T10:17:58Z,"nederpop,hollands","Atlantic Records Benelux",0.575,0.7,11,-7.072,0,0.0893,0.0369,0,0.11,0.308,186.071,4
spotify:track:1sqe31TzOsjCeex1INgmsq,"Hier Mag Alles","Hier Mag Alles","Donnie;Marco Schuitmaker",2023-11-24,195859,32,false,1135229191,2026-02-17T10:17:58Z,"hollands,nederpop","8ball Music / Maradonnie / Dino Music",0.672,0.838,6,-5.246,0,0.0449,0.0334,0,0.06,0.783,139.978,4
spotify:track:4MpBOY98wCVLORdmbrBh3o,"Écoutez-moi","Écoutez-moi","Claude",2024-01-19,159000,13,false,1135229191,2026-02-17T10:17:58Z,"nederpop","Cloud 9 Digital",0.882,0.586,4,-7.491,0,0.0742,0.474,0.0000429,0.104,0.519,120.03,4
spotify:track:7MYLHLCf0YWR4TVs3owDny,"Fire - Official UEFA EURO 2024 Song","Fire (Official UEFA EURO 2024 Song)","MEDUZA;OneRepublic;Leony",2024-05-10,168928,61,false,1135229191,2026-02-17T10:17:58Z,"soft pop","Universal-Island Records Ltd.",0.538,0.82,0,-7.234,1,0.0513,0.231,0,0.218,0.27,129.919,4
spotify:track:1bJRd2ey6ER7neSxZwYdAG,"Kisses (feat. bbyclose)","Kisses (feat. bbyclose)","BL3SS;CamrinWatsin;bbyclose",2024-03-22,138246,21,false,1135229191,2026-02-17T10:17:58Z,"","SIGNAL >> SUPPLY",0.793,0.779,9,-4.609,0,0.0581,0.279,0.000311,0.314,0.687,142.002,4
spotify:track:3uN27f0O5xfPmEtw1JoroP,"Ratata","Ratata","La Fuente",2024-03-29,148446,3,false,1135229191,2026-02-17T10:17:58Z,"","Full Colour Records",0.886,0.83,11,-4.745,1,0.123,0.00404,0.0777,0.0338,0.921,127.002,4
spotify:track:2GxrNKugF82CnoRFbQfzPf,"i like the way you kiss me","i like the way you kiss me","Artemas",2024-03-19,142514,80,false,1135229191,2026-02-17T10:17:58Z,"","Artemas",0.599,0.946,11,-4.263,1,0.0447,0.000938,0.0106,0.0826,0.747,151.647,4
spotify:track:0ydx75YiFzLjjQknKFNFwt,"Burning Down","You'll Be Alright, Kid (Chapter 1)","Alex Warren",2024-09-27,179437,60,false,1135229191,2026-02-17T10:17:58Z,"","Atlantic Records",0.499,0.674,10,-3.866,0,0.0389,0.0745,0,0.0645,0.442,171.892,4
spotify:track:2262bWmqomIaJXwCRHr13j,"Sailor Song","Sailor Song","Gigi Perez",2024-07-26,211978,87,false,1135229191,2026-02-17T10:17:58Z,"","Gigi Perez PS/ Island",0.494,0.413,11,-10.432,1,0.0254,0.682,0.0000672,0.193,0.273,94.938,4
spotify:track:6vDxjNLrehdIkaHQ8nMkaF,"Ik Haat Hem Voor Jou","Ik Haat Hem Voor Jou","Froukje;S10",2024-08-29,154624,57,false,1135229191,2026-02-17T10:17:58Z,"nederpop","Noah's Ark BV",0.604,0.863,9,-6.164,0,0.117,0.266,0.00000448,0.244,0.402,139.951,4
spotify:track:7hR22TOX3RorxJPcsz5Wbo,"Love Somebody","Love Somebody","Morgan Wallen",2024-10-18,204828,72,false,1135229191,2026-02-17T10:17:58Z,"country","Big Loud Records / Mercury Records / Republic Records",0.619,0.843,5,-5.348,0,0.0284,0.00948,0.000118,0.164,0.746,122.064,4
spotify:track:52A0oY4u5ufxrHC85JGf4x,"Why Why Why","Shawn","Shawn Mendes",2024-08-08,169041,6,true,1135229191,2026-02-17T10:17:58Z,"","Shawn Mendes LP4-5 PS/ Island",0.576,0.735,7,-6.75,1,0.091,0.00662,0.00000268,0.475,0.455,104.992,4
spotify:track:1b6G5YNi5akoOpwlqnulH8,"Damage","Damage","Noano;Ronnie Flex",2024-10-25,130615,55,false,1135229191,2026-02-17T10:17:58Z,"nederpop","Universal Music, a division of Universal International Music BV",0.611,0.73,8,-4.769,0,0.147,0.0222,0,0.0984,0.699,196.033,4
spotify:track:3HMY0r2BAdpasXMY8rseR0,"Too Sweet","Unheard","Hozier",2024-03-22,251424,75,false,1135229191,2026-02-17T10:17:58Z,"","Rubyworks / Universal-Island Records Ltd.",0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,4
spotify:track:1yV7mWA7FqYLxw4LMaeoX6,"I Won't Let Go","I Won't Let Go","Davina Michelle",2024-09-27,223384,0,false,1135229191,2026-02-17T10:17:58Z,"hollands,nederpop","8ball Music",0.496,0.538,5,-5.351,1,0.0301,0.118,0,0.143,0.357,75.064,4
spotify:track:6qqrTXSdwiJaq8SO0X2lSe,"Ordinary","Ordinary","Alex Warren",2025-02-07,186964,90,false,1135229191,2026-02-17T10:18:16Z,"","Atlantic Records",0.446,0.682,2,-6.229,1,0.0497,0.739,0.00000951,0.0562,0.382,112.252,4
spotify:track:3SKH53SPQbEnZR4cJPVaz2,"Messy","Messy","Lola Young",2024-05-30,284068,83,true,1135229191,2026-02-17T10:18:16Z,"","Universal-Island Records Ltd.",0.797,0.549,9,-5.81,1,0.0373,0.105,0.00343,0.123,0.647,110.981,4
spotify:track:78nx0HDJIFD5xDq2L5420Z,"Blessings","Blessings","Calvin Harris;Clementine Douglas",2025-05-09,219650,84,false,1135229191,2026-02-17T10:18:16Z,"edm","Columbia",0.721,0.875,11,-4.125,0,0.0557,0.0022,0.0285,0.0888,0.642,129.913,4
spotify:track:0sCvjs8IVBhxXVhg7jQemt,"Azizam","Play","Ed Sheeran",2025-09-12,162029,83,false,1135229191,2026-02-17T10:18:16Z,"soft pop","Gingerbread Man Records / Atlantic Records UK",0.537,0.909,6,-5.072,1,0.107,0.00247,0,0.0799,0.871,191.983,3
spotify:track:4TwEdnSiTPDR1vg1QZ5K8W,"Beautiful People","Beautiful People","David Guetta;Sia",2025-03-07,187086,80,false,1135229191,2026-02-17T10:18:16Z,"edm","Atlantic Records UK",0.739,0.761,9,-5.39,0,0.0904,0.107,0,0.131,0.417,127.033,4
spotify:track:3fxIKa8w8HAvOVBwHAMbtu,"Sapphire","Play","Ed Sheeran",2025-09-12,179082,54,false,1135229191,2026-02-17T10:18:16Z,"soft pop","Gingerbread Man Records / Atlantic Records UK",0.631,0.72,1,-6.152,1,0.0655,0.0163,0,0.347,0.394,95.011,4
spotify:track:0fROjdyTv6S6E65qpQfwHa,"Ik Zing (feat. Snelle)","Ik Zing (feat. Snelle)","Zoë Livay;Snelle",2025-03-20,174288,61,false,1135229191,2026-02-17T10:18:16Z,"nederpop,hollands","Warner Music Benelux",0.573,0.474,5,-7.992,1,0.0303,0.486,0.00000385,0.091,0.221,96.749,3
spotify:track:5Cp75TUMrHF6c8xbhdligS,"Golden","Golden (from the Netflix film KPop Demon Hunters)","HUNTR/X;EJAE;AUDREY NUNA;REI AMI;KPop Demon Hunters Cast",2025-06-19,194607,80,false,1135229191,2026-02-17T10:18:16Z,"k-pop","K-Pop Demon Hunters",0.723,0.674,4,-4.515,0,0.0603,0.0998,0,0.267,0.0972,122.879,3
spotify:track:4AajxCEwGEsmHmT4H1TwjY,"undressed","undressed","sombr",2025-03-21,182088,82,false,1135229191,2026-02-17T10:18:16Z,"","Warner Records",0.642,0.887,0,-3.883,1,0.0406,0.137,0,0.0829,0.888,115.999,4
spotify:track:6wHpLMmp98aHcV8L1JFrj8,"Eternity","You'll Be Alright, Kid","Alex Warren",2025-07-18,189553,87,false,1135229191,2026-02-17T10:18:16Z,"","Atlantic Records",0.62,0.423,7,-7.848,0,0.0403,0.577,0,0.122,0.425,137.684,4
spotify:track:1qbmS6ep2hbBRaEZFpn7BX,"Man I Need","Man I Need","Olivia Dean",2025-08-15,184000,97,false,1135229191,2026-02-17T10:18:16Z,"popsoul","PLG - Capitol",0.808,0.593,1,-7.27,1,0.0714,0.488,0.000451,0.0933,0.688,119.008,4
spotify:track:2wu9tmhmdwIk0IcCHPndhI,"Lotje","Lotje","Lustrum U.V.S.V./N.V.V.S.U.;Jopke;Roeland Beelen",2025-04-08,167804,54,true,1135229191,2026-02-17T10:18:16Z,"hollands","Universal Music, a division of Universal International Music BV",0.784,0.684,9,-7.768,0,0.053,0.246,0,0.13,0.853,123.016,4
spotify:track:5ITV0zqzjOYfFWpW0xBmRa,"Show Me Love","Show Me Love","WizTheMc;bees & honey",2025-02-07,176965,82,false,1135229191,2026-02-17T10:18:16Z,"","Bamboo Artists",0.714,0.691,1,-7.333,1,0.0434,0.0212,0.000292,0.111,0.155,107.15,4
spotify:track:2j5qmVNEUwsdOWeSIAYWUT,"Never Forget You","Never Forget You","AFROJACK",2025-03-21,184349,27,false,1135229191,2026-02-17T10:18:16Z,"edm,big room","Wall Recordings / Create Music Group Inc under exclusive license to 8ball Music",0.603,0.717,4,-3.756,0,0.0773,0.3,0,0.643,0.413,130.009,4
spotify:track:1UNEuG9DYOWiikf00ayr52,"Love Me Not","Love Me Not / Love Is Blind","Ravyn Lenae",2024-05-03,213466,86,false,1135229191,2026-02-17T10:18:16Z,"alternative r&b,indiesoul","Atlantic Records",0.786,0.741,0,-6.147,1,0.0309,0.293,0,0.132,0.816,113.98,4
spotify:track:7B9zspndqbrSXXUwVNeTCe,"Born With a Broken Heart","FUNNY little FEARS","Damiano David",2025-05-16,208956,73,false,1135229191,2026-02-17T10:18:16Z,"","Sony Music Italy / Arista Records",0.36,0.804,11,-4.766,1,0.0486,0.000137,0,0.094,0.525,171.794,4
spotify:track:48NthgcgfoRrWT8LtgW28A,"What I Want (feat. Tate McRae)","I’m The Problem","Morgan Wallen;Tate McRae",2025-05-16,184517,68,false,1135229191,2026-02-17T10:18:16Z,"country","Big Loud Records / Mercury Records / Republic Records",0.654,0.708,9,-3.939,1,0.0262,0.616,0,0.152,0.467,116.029,4
spotify:track:7tW2Md8xOwnKPIYhCqPiU4,"Echte Liefde Is Te Koop","Echte Liefde Is Te Koop","Samuel Welten",2025-03-21,152659,66,false,1135229191,2026-02-17T10:18:16Z,"hollands","WM Netherlands",0.469,0.724,1,-7.008,1,0.0526,0.0302,0,0.0949,0.501,131.385,4
spotify:track:52dEZA0A4siRTuA4e8w3ll,"Told You So","Told You So","Martin Garrix;Jex",2024-11-22,187031,67,false,1135229191,2026-02-17T10:18:16Z,"edm,progressive house,electronica","Intercord",0.645,0.731,6,-6.521,0,0.0512,0.192,0.00000428,0.271,0.672,127.929,4
spotify:track:5BZsQlgw21vDOAjoqkNgKb,"DAISIES","SWAG","Justin Bieber",2025-07-11,176453,90,false,1135229191,2026-02-17T10:18:16Z,"","JRC Entertainment, LLC / ILH Production Co. LLC / Def Jam Recordings",0.802,0.384,8,-8.906,1,0.054,0.715,0.000686,0.108,0.482,110.153,4
spotify:track:5SxahezRlC0saXbCALfB7c,"End of the World","End of the World","Miley Cyrus",2025-04-04,250483,71,false,1135229191,2026-02-17T10:18:16Z,"","Columbia",0.586,0.823,1,-3.46,1,0.0322,0.0268,0,0.477,0.486,121.492,4
spotify:track:0b9RNAzGtDRRMQS1cF9HXT,"C'est La Vie","C'est La Vie","Claude",2025-02-27,160281,60,false,1135229191,2026-02-17T10:18:16Z,"nederpop","Cloud 9 Digital",0.481,0.457,9,-8.264,1,0.0478,0.267,0,0.135,0.271,123.957,4
spotify:track:726SEjbF3ToEbYbn43gnxl,"Nice To Meet You","A Minute...","Myles Smith",2024-11-08,176000,74,false,1135229191,2026-02-17T10:18:16Z,"","RCA Records Label",0.762,0.783,5,-5.206,0,0.0387,0.329,0,0.0536,0.84,115.091,4
spotify:track:0GJ8peTqHq9pu5Yf2vHjjX,"Fix What You Didn't Break","Fix What You Didn't Break","Nate Smith",2024-08-23,201555,60,false,1135229191,2026-02-17T10:18:16Z,"country","RCA Records Label Nashville",0.433,0.878,8,-4.014,1,0.0435,0.000736,0,0.0909,0.464,156.052,4
spotify:track:1cMFYGtNoh5x3hCWrHAVca,"The First Time","The First Time","Damiano David",2025-05-15,218266,71,false,1135229191,2026-02-17T10:18:16Z,"","Sony Music Italy / Arista Records",0.545,0.899,9,-3.818,1,0.121,0.00194,0,0.279,0.656,128.779,4
spotify:track:43TPlT0l0HXLtKUOUoY3gY,"Baila de Gasolina","Baila de Gasolina","Effe Serieus",2025-01-17,140782,69,false,1135229191,2026-02-17T10:18:16Z,"hollands","Van De Watermakers",0.416,0.866,2,-6.222,1,0.0357,0.0112,0,0.376,0.461,127.65,1
spotify:track:5mAGsieQbw180sYdL3RMKk,"Love Somebody","I’m The Problem","Morgan Wallen",2025-05-16,204828,79,false,1135229191,2026-02-17T10:18:16Z,"country","Big Loud Records / Mercury Records / Republic Records",0.622,0.852,5,-5.182,0,0.0281,0.00912,0.000118,0.145,0.719,122.038,4
spotify:track:2LHNTC9QZxsL3nWpt8iaSR,"Abracadabra","MAYHEM","Lady Gaga",2025-03-07,223398,82,false,1135229191,2026-02-17T10:18:16Z,"art pop,pop","Interscope Records",0.679,0.906,10,-3.443,0,0.0632,0.0119,0,0.229,0.652,126.01,4
spotify:track:3s4WNh0WnfhwvIlrp6RTBj,"ZAAZAA","ZAAZAA","Frenna;Shallipopi",2025-05-22,156080,63,false,1135229191,2026-02-17T10:18:16Z,"afrobeats,afrobeat,afropiano,amapiano,afropop,afro adura","777 Records BV / Top Notch Music BV",0.868,0.731,11,-5.949,0,0.0793,0.0744,0.112,0.0808,0.785,117.016,4
spotify:track:1B7xiLBhKRBpD5KlnEWtrR,"Medusa","Medusa","Cameron Whitcomb",2024-11-08,157200,67,false,1135229191,2026-02-17T10:18:16Z,"","Atlantic Records",0.64,0.826,4,-4.369,1,0.0782,0.185,0,0.214,0.568,107.846,4
spotify:track:2zqqu4TbRW3yOI5wqdrgDL,"Beetje Van Mij","Beetje Van Mij","Antoon",2025-02-06,150620,60,false,1135229191,2026-02-17T10:18:16Z,"nederpop,hollands","Atlantic Records Benelux",0.588,0.867,0,-5.949,1,0.0344,0.116,0.0559,0.295,0.168,145.027,4
spotify:track:53iuhJlwXhSER5J2IYYv1W,"The Fate of Ophelia","The Life of a Showgirl","Taylor Swift",2025-10-03,226073,98,false,1135229191,2026-02-17T10:18:16Z,"","Taylor Swift",0.726,0.598,5,-5.179,1,0.0291,0.265,0,0.102,0.519,123.921,4
